編號,品牌通路,品牌,系列中文名稱,系列英文名稱,中文品名,英文品名,中文簡介,英文簡介,用途,品項,功效,上市日期,規格,販售國家,停產國家,是否限量,產品別名,建立時間,修改時間,是否為口碑之星,是否在前台隱藏,精選文章數,是否上過首頁推薦,產品圖,圖1,圖2,圖3,圖4,圖5,url,顏色
8917-4,開架,media 媚點,眉彩,,自轉式眉筆-黑,,柔順筆觸，眉尾的細緻線條也能簡單完成，不需削筆就能使用到底的自轉式設計，無香料，全四色。,,彩妝品,"眉彩,","好上色,好推勻,細緻,",,"容量:0.18g:NT150,","TW, MY",,N,"media 自轉式眉筆,媚點 自轉式眉筆",2016/9/12,,N,Y,1,N,https://pic.pimg.tw/styleme/1473649385-1488367959.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_eyebrow_pencil.html,黑

8920-1,開架,media 媚點,眉彩,,自然暈染眉筆-棕,,柔軟滑順的筆芯，線條流暢，自然顯色的眉筆，無香料，全三色，抗汗，耐皮脂，不易掉色。,,彩妝品,"眉彩,","長效持妝,顯色,好上色,防水,防油,",,"容量:1.4g:NT120,","TW, MY",,N,"media 自然暈染眉筆,媚點 自然暈染眉筆",2016/9/12,,N,Y,1,N,https://pic.pimg.tw/styleme/1473650027-3895687946.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_eyebrow_pencil_kezuri.html,棕
8920-2,開架,media 媚點,眉彩,,自然暈染眉筆-深棕,,柔軟滑順的筆芯，線條流暢，自然顯色的眉筆，無香料，全三色，抗汗，耐皮脂，不易掉色。,,彩妝品,"眉彩,","長效持妝,顯色,好上色,防水,防油,",,"容量:1.4g:NT120,","TW, MY",,N,"media 自然暈染眉筆,媚點 自然暈染眉筆",2016/9/12,,N,Y,1,N,https://pic.pimg.tw/styleme/1473650027-3895687946.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_eyebrow_pencil_kezuri.html,深棕
8920-3,開架,media 媚點,眉彩,,自然暈染眉筆-灰,,柔軟滑順的筆芯，線條流暢，自然顯色的眉筆，無香料，全三色，抗汗，耐皮脂，不易掉色。,,彩妝品,"眉彩,","長效持妝,顯色,好上色,防水,防油,",,"容量:1.4g:NT120,","TW, MY",,N,"media 自然暈染眉筆,媚點 自然暈染眉筆",2016/9/12,,N,Y,1,N,https://pic.pimg.tw/styleme/1473650027-3895687946.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_eyebrow_pencil_kezuri.html,灰

8923-1,開架,media 媚點,眉彩,,液體眉筆-棕,,耐磨擦，眉尾也不易掉色，自來水筆式眉筆，無香料，全兩色。,,彩妝品,"眉彩,","長效持妝,防水,防油,",,"容量:一支:NT230,","TW, MY",,N,"media 液體眉筆,媚點 液體眉筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473650782-2312829288.jpg,,,,,,http://www.media-global.net/tw/lineup/eye/eye_liquid_eyebrow.html,棕
8923-2,開架,media 媚點,眉彩,,液體眉筆-深棕,,耐磨擦，眉尾也不易掉色，自來水筆式眉筆，無香料，全兩色。,,彩妝品,"眉彩,","長效持妝,防水,防油,",,"容量:一支:NT230,","TW, MY",,N,"media 液體眉筆,媚點 液體眉筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473650782-2312829288.jpg,,,,,,http://www.media-global.net/tw/lineup/eye/eye_liquid_eyebrow.html,深棕

8926,開架,media 媚點,眉彩,,眉彩餅,,"柔順延展，容易描繪的眉餅型，貼合肌膚顯色度佳，不論粗細皆能自由描繪
無香料，附眉刷。",,彩妝品,"眉彩,","顯色,好推勻,",,"容量:一盒:NT200,","TW, MY",,N,"media 眉彩餅,媚點 眉彩餅",2016/9/12,,N,Y,2,N,https://pic.pimg.tw/styleme/1473651208-536410717.jpg,,,,,,http://www.media-global.net/tw/lineup/eye/eye_powder_eyebrow.html,深棕

8929-1,開架,media 媚點,眼線,,持久液體眼線筆-濃黑,,極細筆芯眼線液，可簡單描繪纖細線條，耐摩擦的持久型款式，無香料，全3色。,,彩妝品,"眼線,","長效持妝,細緻,",,"容量:一支:NT250,","TW, MY",,N,"media 持久液體眼線筆,媚點 持久液體眼線筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473651874-3551446181.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_lasting_eyeliner.html,濃黑
8929-2,開架,media 媚點,眼線,,持久液體眼線筆-自然黑,,極細筆芯眼線液，可簡單描繪纖細線條，耐摩擦的持久型款式，無香料，全3色。,,彩妝品,"眼線,","長效持妝,細緻,",,"容量:一支:NT250,","TW, MY",,N,"media 持久液體眼線筆,媚點 持久液體眼線筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473651874-3551446181.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_lasting_eyeliner.html,自然黑
8929-3,開架,media 媚點,眼線,,持久液體眼線筆-自然棕,,極細筆芯眼線液，可簡單描繪纖細線條，耐摩擦的持久型款式，無香料，全3色。,,彩妝品,"眼線,","長效持妝,細緻,",,"容量:一支:NT250,","TW, MY",,N,"media 持久液體眼線筆,媚點 持久液體眼線筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473651874-3551446181.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_lasting_eyeliner.html,自然棕

8932,開架,media 媚點,眼線,,輕鬆描繪眼線液,,細而柔軟的筆尖描繪流暢，線條粗細隨心所欲，可填補睫毛根部空隙，亦可描繪完美眼際線條，液體式，無香料。,,彩妝品,"眼線,","好上色,細緻,",,"容量:一支:NT230,","TW, MY",,N,"media 輕鬆描繪眼線液,媚點 輕鬆描繪眼線液",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473652429-2872617102.jpg,,,,,,http://www.media-global.net/tw/lineup/eye/eye_eyeliner.html,濃黑

8935,開架,media 媚點,眼線,,極細液體眼線筆,,,,彩妝品,"眼線,","長效持妝,好上色,防水,防油,細緻,",,"容量:一支:NT270,","TW, MY",,N,"media 極細液體眼線筆,媚點 極細液體眼線筆",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473652783-2957796195.jpg,,,,,,http://www.watsons.com.tw/持久液體眼線筆-(極細)-bk-1/p/BP_488586,濃黑

8941,開架,media 媚點,睫毛,,濃密睫毛膏,,"不糾結、濃密豐盈（含加強濃密纖維）
和捲翹效果，塑造深邃美眸，耐汗、耐皮脂的防暈染效果，有效預防下眼皮暈黑，溫水可輕鬆卸除。",,彩妝品,"睫毛膏,","防水,防油,抗暈染,濃密,溫水可卸,保濕",2012/9/17,"容量:6.5g:NT250,","TW, MY",,N,"media 濃密睫毛膏,媚點 濃密睫毛膏",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473654331-1806430311.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_volume_mascara.html,光澤黑

8944,開架,media 媚點,睫毛,,纖長不結塊睫毛膏,,流暢延展，美型優雅，纖長和捲翹效果，打造深邃美眸，耐汗、耐皮脂的防暈染效果，有效預防下眼皮暈黑，溫水可輕鬆卸除。,,彩妝品,"睫毛膏,","防水,防油,抗暈染,纖長,溫水可卸,保濕,",2012/9/17,"容量:6.5g:NT250,","TW, MY",,N,"media 纖長不結塊睫毛膏,媚點 纖長不結塊睫毛膏",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473655157-3428372591.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_long_mascara.html,光澤黑

8947,開架,media 媚點,睫毛,,持久捲翹睫毛膏,,豐盈捲翹效果，眼眸加倍深邃，賦予睫毛彈力，捲翹上提和定型效果長時間維持的防水型款式。,,彩妝品,"睫毛膏,","防水,捲翹,保濕",2012/9/17,"容量:6.5g:NT250,","TW, MY",,N,"media 持久捲翹睫毛膏,媚點 持久捲翹睫毛膏",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473659958-295862920.png,,,,,,http://www.media-global.net/tw/lineup/eye/eye_curl_mascara.html,光澤黑

8950-1,開架,media 媚點,粉餅蜜粉系列,,防曬礦物粉餅 SPF25PA++ 亮膚色,,,,彩妝品,"粉餅,","控油,長效持妝,防曬,",,"容量:11.5g:NT289,","TW, MY",,N,"media 防曬礦物粉餅 SPF25,media 防曬礦物粉餅 SPF25PA++,媚點 防曬礦物粉餅 SPF25,媚點 防曬礦物粉餅 SPF25PA++",2016/9/12,,N,Y,11,N,https://pic.pimg.tw/styleme/1473660913-165204051.png,,,,,,http://www.watsons.com.tw/防曬礦物粉餅(亮膚色)/p/BP_628685,亮膚色
8950-2,開架,media 媚點,粉餅蜜粉系列,,防曬礦物粉餅 SPF25PA++ 柔膚色,,,,彩妝品,"粉餅,","控油,長效持妝,防曬,",,"容量:11.5g:NT289,","TW, MY",,N,"media 防曬礦物粉餅 SPF25,media 防曬礦物粉餅 SPF25PA++,媚點 防曬礦物粉餅 SPF25,媚點 防曬礦物粉餅 SPF25PA++",2016/9/12,,N,Y,11,N,https://pic.pimg.tw/styleme/1473660913-165204051.png,,,,,,http://www.watsons.com.tw/防曬礦物粉餅(柔膚色)/p/BP_628696,柔膚色
8950-3,開架,media 媚點,粉餅蜜粉系列,,防曬礦物粉餅 SPF25PA++ 粉膚色,,,,彩妝品,"粉餅,","控油,長效持妝,防曬,",,"容量:11.5g:NT289,","TW, MY",,N,"media 防曬礦物粉餅 SPF25,media 防曬礦物粉餅 SPF25PA++,媚點 防曬礦物粉餅 SPF25,媚點 防曬礦物粉餅 SPF25PA++",2016/9/12,,N,Y,11,N,https://pic.pimg.tw/styleme/1473660913-165204051.png,,,,,,http://www.watsons.com.tw/防曬礦物粉餅(粉膚色)/p/BP_627740,粉膚色

8953-1,開架,media 媚點,粉餅蜜粉系列,,潤透淨緻礦物粉餅SPF20PA++ 粉膚色,,,,彩妝品,"粉餅,","服貼,防曬,遮瑕,滋潤,",2014/3/17,"容量:11g:NT330,","TW, MY",,N,"media 潤透淨緻礦物粉餅SPF20,media 潤透淨緻礦物粉餅SPF20 PA++,媚點 潤透淨緻礦物粉餅SPF20,媚點 潤透淨緻礦物粉餅SPF20 PA++,潤透淨緻礦物粉餅SPF20 PA++",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473661476-3156955619.png,,,,,,http://www.watsons.com.tw/媚點-潤透淨緻礦物粉餅(粉膚色)/p/BP_472418,粉膚色
8953-2,開架,media 媚點,粉餅蜜粉系列,,潤透淨緻礦物粉餅SPF20PA++ 亮膚色,,,,彩妝品,"粉餅,","服貼,防曬,遮瑕,滋潤,",2014/3/17,"容量:11g:NT330,","TW, MY",,N,"media 潤透淨緻礦物粉餅SPF20,media 潤透淨緻礦物粉餅SPF20 PA++,媚點 潤透淨緻礦物粉餅SPF20,媚點 潤透淨緻礦物粉餅SPF20 PA++,潤透淨緻礦物粉餅SPF20 PA++",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473661476-3156955619.png,,,,,,http://www.watsons.com.tw/媚點-潤透淨緻礦物粉餅(亮膚色)/p/BP_472451,亮膚色
8953-3,開架,media 媚點,粉餅蜜粉系列,,潤透淨緻礦物粉餅SPF20PA++ 柔膚色,,,,彩妝品,"粉餅,","服貼,防曬,遮瑕,滋潤,",2014/3/17,"容量:11g:NT330,","TW, MY",,N,"media 潤透淨緻礦物粉餅SPF20,media 潤透淨緻礦物粉餅SPF20 PA++,媚點 潤透淨緻礦物粉餅SPF20,媚點 潤透淨緻礦物粉餅SPF20 PA++,潤透淨緻礦物粉餅SPF20 PA++",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473661476-3156955619.png,,,,,,http://www.watsons.com.tw/媚點-潤透淨緻礦物粉餅(柔膚色)/p/BP_472531,柔膚色
8953-4,開架,media 媚點,粉餅蜜粉系列,,潤透淨緻礦物粉餅SPF20PA++ 健康膚色,,,,彩妝品,"粉餅,","服貼,防曬,遮瑕,滋潤,",2014/3/17,"容量:11g:NT330,","TW, MY",,N,"media 潤透淨緻礦物粉餅SPF20,media 潤透淨緻礦物粉餅SPF20 PA++,媚點 潤透淨緻礦物粉餅SPF20,媚點 潤透淨緻礦物粉餅SPF20 PA++,潤透淨緻礦物粉餅SPF20 PA++",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473661476-3156955619.png,,,,,,http://www.watsons.com.tw/媚點-潤透淨緻礦物粉餅(健康膚色)/p/BP_472542,健康膚色

8956-1,開架,media 媚點,粉底液粉霜系列,,防曬保濕礦物粉底液-粉膚色,,預防日曬引起的黑斑、雀斑，可滋潤肌膚，適合所有季節的輕透粉底液，自然遮飾、不厚重，質感輕盈水潤，保持肌膚水嫩感。,,彩妝品,"粉底液,","遮瑕,薄透,滋潤,",,"容量:25g:NT280,","TW, MY",,N,"media 防曬保濕礦物粉底液,媚點 防曬保濕礦物粉底液",2016/9/12,,N,Y,2,N,https://pic.pimg.tw/styleme/1473662519-2127395458.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_liquid_foundation.html,粉膚色
8956-2,開架,media 媚點,粉底液粉霜系列,,防曬保濕礦物粉底液-柔膚色,,預防日曬引起的黑斑、雀斑，可滋潤肌膚，適合所有季節的輕透粉底液，自然遮飾、不厚重，質感輕盈水潤，保持肌膚水嫩感。,,彩妝品,"粉底液,","遮瑕,薄透,滋潤,",,"容量:25g:NT280,","TW, MY",,N,"media 防曬保濕礦物粉底液,媚點 防曬保濕礦物粉底液",2016/9/12,,N,Y,2,N,https://pic.pimg.tw/styleme/1473662519-2127395458.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_liquid_foundation.html,柔膚色
8956-3,開架,media 媚點,粉底液粉霜系列,,防曬保濕礦物粉底液-亮膚色,,預防日曬引起的黑斑、雀斑，可滋潤肌膚，適合所有季節的輕透粉底液，自然遮飾、不厚重，質感輕盈水潤，保持肌膚水嫩感。,,彩妝品,"粉底液,","遮瑕,薄透,滋潤,",,"容量:25g:NT280,","TW, MY",,N,"media 防曬保濕礦物粉底液,媚點 防曬保濕礦物粉底液",2016/9/12,,N,Y,2,N,https://pic.pimg.tw/styleme/1473662519-2127395458.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_liquid_foundation.html,亮膚色
8956-4,開架,media 媚點,粉底液粉霜系列,,防曬保濕礦物粉底液-健康膚色,,預防日曬引起的黑斑、雀斑，可滋潤肌膚，適合所有季節的輕透粉底液，自然遮飾、不厚重，質感輕盈水潤，保持肌膚水嫩感。,,彩妝品,"粉底液,","遮瑕,薄透,滋潤,",,"容量:25g:NT280,","TW, MY",,N,"media 防曬保濕礦物粉底液,媚點 防曬保濕礦物粉底液",2016/9/12,,N,Y,2,N,https://pic.pimg.tw/styleme/1473662519-2127395458.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_liquid_foundation.html,健康膚色

8962-1,開架,media 媚點,粉餅蜜粉系列,,蘋果肌蜜粉-透明,,,,彩妝品,"蜜粉,","光澤,長效持妝,",2012/3/16,"容量:3g:NT300,","TW, MY",,N,"media 蘋果肌蜜粉,媚點 蘋果肌蜜粉",2016/9/12,,N,Y,8,N,https://pic.pimg.tw/styleme/1473664708-3917774014.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_brightup_powder.html,透明
8962-2,開架,media 媚點,粉餅蜜粉系列,,蘋果肌蜜粉-暖色,,,,彩妝品,"蜜粉,","光澤,長效持妝,",2012/3/16,"容量:3g:NT300,","TW, MY",,N,"media 蘋果肌蜜粉,媚點 蘋果肌蜜粉",2016/9/12,,N,Y,8,N,https://pic.pimg.tw/styleme/1473664708-3917774014.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_brightup_powder.html,暖色

8965-1,開架,media 媚點,妝前打底系列,,完美防曬遮瑕膏-明亮膚色,,"不起屑、不浮粉、完美服貼，輕鬆簡便，自然遮飾黑斑、雀斑，SPF30PA++
全2色。",,彩妝品,"遮瑕,","服貼,防曬,遮瑕,",,"容量:3g:NT270,","TW, MY",,N,"media 完美防曬遮瑕膏,媚點 完美防曬遮瑕膏",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473665189-3471983578.jpg,,,,,,http://www.media-global.net/tw/lineup/cb/cb_stickconshira.html,明亮膚色
8965-2,開架,media 媚點,妝前打底系列,,完美防曬遮瑕膏-自然膚色,,"不起屑、不浮粉、完美服貼，輕鬆簡便，自然遮飾黑斑、雀斑，SPF30PA++
全2色。",,彩妝品,"遮瑕,","服貼,防曬,遮瑕,",,"容量:3g:NT270,","TW, MY",,N,"media 完美防曬遮瑕膏,媚點 完美防曬遮瑕膏",2016/9/12,,N,Y,,N,https://pic.pimg.tw/styleme/1473665189-3471983578.jpg,,,,,,http://www.media-global.net/tw/lineup/cb/cb_stickconshira.html,自然膚色

8968-1,開架,media 媚點,妝前打底系列,,零瑕美肌粧前乳（綠）,,"修飾泛紅，提升肌膚透明感。打造明亮光采的透明美肌",,彩妝品,"妝前打底,","修正膚色,透亮,",2012/9/17,"容量:30g:NT220,","TW, MY",,N,,2016/9/12,,N,Y,5,N,https://pic.pimg.tw/styleme/1473666128-3468361165.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_makeup_base.html,綠色
8968-2,開架,media 媚點,妝前打底系列,,零瑕美肌粧前乳（橘）,,"修飾暗沉，光彩明亮。展現健康活力的明亮美肌",,彩妝品,"妝前打底,","修正膚色,透亮,",2012/9/17,"容量:30g:NT220,","TW, MY",,N,,2016/9/12,,N,Y,5,N,https://pic.pimg.tw/styleme/1473666128-3468361165.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_makeup_base.html,橘色

8971,開架,media 媚點,妝前打底系列,,零瑕美肌粧前乳（毛孔修飾）,,"遮飾毛孔，打造平滑細緻的彈力美肌。修飾暗沉 ，肌膚更顯明亮。粉底服貼度、持粧力up",,彩妝品,"妝前打底,","修正膚色,修飾毛孔,透亮,長效持妝,服貼,",2012/9/17,"容量:30ml:NT230,","TW, MY",,N,,2016/9/12,,N,Y,1,N,https://pic.pimg.tw/styleme/1473667272-2408237127.png,,,,,,http://www.media-global.net/tw/lineup/cb/cb_keana_base.html,粉膚色

9961,開架,media 媚點,妝前打底系列,,UV防護粧前乳,UV Protect Milk,能阻擋強烈紫外線，兼具防曬乳液及妝前乳的功能，清爽觸感，打造透明妝感，並添加海洋性膠原蛋白，持效保濕。,,保養品,"防曬隔離,","保濕,透亮,防曬,清爽,",,"容量:30ml:NT230,","TW, MY",,N,,2016/11/20,,N,N,3,N,https://pic.pimg.tw/styleme/1479917766-1431389843.jpg,https://pic.pimg.tw/styleme/1481473418-1974529087.jpg,,,,,http://www.media-global.net/tw/lineup/cb/cb_uv_protectbase.html,膚色

10645-1,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-玫瑰色系,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,玫瑰色
10645-2,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-粉色系,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,粉色
10645-3,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-紅色系,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,紅色
10645-4,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-酒紅色系,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,酒紅色
10645-5,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-橘色系,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,橘色
10645-6,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-裸色,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,裸色
10645-6,開架,media 媚點,唇彩系列,,媚點 澄透潤感唇膏-大地色,Moist Essence Rouge,富含保濕美容液成份，不需護唇膏也能預防唇部粗糙不乾裂、充沛保濕感使完美光澤感顯色持久。呈現完美光澤感、持久顯色。,,彩妝品,"唇膏,","保濕,顯色,",,"容量:2.4g:NT280:RM0,","TW, MY",,N,"media  澄透潤感唇膏,媚點 澄透潤感唇膏,澄透潤感唇膏",2016/11/25,,N,N,2,N,https://pic.pimg.tw/styleme/1480054364-650121342.png,https://pic.pimg.tw/styleme/1481870117-677813722.jpg,https://pic.pimg.tw/styleme/1481870131-1589271664.jpg,,,,http://www.media-global.net/tw/lineup/lip/lip_moist_essence_rouge.html,大地色
